,0
1430,"중국에는  중국공산당의 통치하에서는
온전한게 하나도없다

공산당자체가 거짓과기만으로 생존하는
흡혈귀같은 집단이다
그러니 지금도 자국민을상대로(소수민족과 선량한 파룬궁수련자를 납치감금해놓고)
강제생체장기적출을하고있지??"
1431,"10여년이라~~~
우리애들도 더러  섞여있겠는데"
1432,이쯤되면 중국은 인류에 침투한 인간화된 바이러스아닐까
1433,중공은 뭐든지 가짜다 무기도가짜 식품도 가짜 다 중공산 제품은 믿을수가없다
1434,"예전부터  중국명칭은 대만을 지칭합니다.
지금부터라도  중공이라 칭해야  두 국가가  분리 되는것 입니다.
똑같은  상황인데  북한을  대한민국이라 부르지 않는것 처럼.
대만은 이런일이 안 일어나지요.
중공이니깐  이런 웃긴 일들이  일어나는 겁니다.
허접한  인구만  많은  중공다운 일이야."
1435,기발하다 너무나도 창의적이다
1436,"코로나
황사  빼고는
모든게  가짜인나라"
1437,"짝퉁의 나라
정부도 짝퉁"
1438,얘네들이랑 같은 아시안이라는게 참
1439,ㅋㅋ황당하군
1440,이런 나라를 왜 그렇게 추종하는거야? 중국보다 문재인이 더 문제 아니냐?
1441,시진핑도 짝퉁?
1442,중국에   정품은 무었인가요?
1443,"와~우
이런것이 인구 대국의
스케일인갸~~~
대단하다는 말밖엔..."
1444,"서울신문
중국기사 작작쓰고  서울시 기사써라"
1445,"이건 돈이라도 벌지

우리나라는?????"
1446,이젠 하다하다 대학이 모조품~짝퉁의 왕은 스케일이다르네
1447,"그리고 나서 그 불법자가 나타나리니 주께서 그를 자기 입에서 나오는 영으로 소멸하시고 그의 찬란한 오심으로 제거하시리라. 그 불법자가 오는 것은 사탄의 역사에 따라 모든 능력과 표적과 거짓 이적과 멸망하는 자들 안에 있는 모든 불의의 속임수로 오는 것이니, 이는 그들이 진리의 사랑을 받아들이지 아니하여 구원을 받지 못하였기 때문이라. 이로 인하여 하나님께서 그들에게 미혹의 역사를 보내시어 거짓 것을 믿게 하심은 진리를 믿지 않고 불의를 좋아하는 모든 자로 심판을 받게 하려 하심이라. (데살로니가후서 2:12)//오직예수"
1448,저러다 다 뒤지는 판이 생기겠는데...
1449,여행가고 싶은 나라 일본 13프로 끼워 놓은 동조선 기레기 클래스 보소
1450,언뜻 좋아보이나 장기적으로는 별 의미가 없음  감기 백신 여권 도입 왜 안했겠나   백신 맞는다고 100% 안전한 것도 아니고 사람마다 항체가 빨리 사라질 수도 있고
1451,"22년말 60 프로,
23년말 30프로.ㅜㅜ"
1452,아니라고 봅니다.  변종이 판을 치고 있는데 백신 하나 맞고 세계여행이요?  그 백신이 모든 변종을 막아주는겁니까?
1453,"백신 포비아 만들어 놓고 백신 운운하며 경제 이야기 하네 
ㅋㅋㅋ"
1454,기레기들이 나라 망하라고  기사를 도배 하는데도 백신 정부대처 55프로 지지 하면 기레기 맛가는데 ㅎㅎ 기레기나 판검사나 돈줄을 끊으라고 그래야 버르장 머리를 고침..동남아 폐지 사기꾼들 다 때려 잡아아
1455,그래서 기레기 너는?
1456,집단면역이 여론조사 결과에 따라 시기가 결정되니?
1457,"이사람들
나중에 뭔 말 어떻게 하는지 봐야지..."
1458,"전경련 해체 안했냐?
최순실 딱가리"
1459,"진보도 아닌

좌파 종북 문할배 패들은

선동하고 생쇼하고

거짓, 위선, 퍼주기 좀 말고

솔선수범, 진정성있는

신뢰 정치 좀 하라"
1460,방역이던 집단면역이던  협조를 하고 점수를 맺겨야지
1461,"대한민국 공산화 완성
수고하신 인민 여러분 감사합니다"
1462,코로나 방역에 언론은 몇점일까?
1463,"행복한줄 알어라 대한민국 국민인것을  
자랑스런 대한민국  외국살면 다 보이고 느껴진다"
1464,"연합기레기
없애버려라"
1465,전경련 조사🖕
1466,"한국언론 
자유도 100
신뢰도 0"
1467,"야당의  갖은 방해와 가짜 뉴스에도  묵묵히  잘했구만.. 웬 불평이 이래 많냐?
어느나라같은  꼴이  나봐야  정신 차리지"
1468,이게 코로나와 집값 상승 못막은 현 정권의 점수다.. 아니 그런거 치곤 지나차게 높네
1469,55점 지난하네...작년에  보복부장관이나 얘네들 한짓과 한 얘기보면....5점이다 5점...
1470,"화이자가 먼저 들어왔어도 똑같았을거다.
화이자 백신 공포감 조성…
안그랬을거 같어?"
1471,초치지말고 11월가서 비판해도해라 정부가 11월까지  목표삼고  열심히 한다잖아
1472,ㅋㅋㅋ 전경련
1473,깨문이들아 시노팜 접종하고 단체로 중국여행 가는거 어떠냐 ㅋㅋ
1474,"전문가들이  판단해야  할 사항을
일반인 그것도 국졸이  포함된 일반인을 
상대로 여론조사를 해야하나
전경련은 과거  정경유착에  앞장 섰던 쓰레기 단체가
아니었던가?
정부까기  앞장서서 열일하네"
1475,"깨문이들.
뗑깡부리는것 봐라..

""국민이 뭘  아냐""고 그런다..여론조사도 부정한다.
나치당원,공산당원보다 더한 인간들??"
1476,집단 면역 2023년 거짓말하네!!!!!! 😡😠💢
1477,기레기놈아 정부가 11월 집단면역 가능하다는데 국민들이 뭘안다고 여론조사를 하고 난리야  방역은 인기가 아니고 전문영역이다
1478,기레기  점수는 조사 안하냐?
1479,화이자 들여오라고 난리치던것들 누구냐?
1480,나라빚도 많은데 보상해줄까?
1481,니가주라.   누가 자영업하래?   실업자도 많아.
1482,중국이 보상해라
1483,"보상은뭐로하고.자기네  네만손해보는게아닌데
또 보상은뭐로해. 또세금으로?
세금내는사람들만호구"
1484,"집값을 폭등시켜서 소비가 줄어든거지
무슨 코로나때문이냐 ㅋ"
1485,"있는 사람들은  소비하고
대다수의 국민들의 경제가 어려워서  소비가 안되서
자영업이 어려울수도 있는데
중류층과 하류층이 코로나 구간에 어려워졌다는걸  
자영업에만  기준 잡아서 도와줘야 한다는건....
몇번이나 이런논리로 자영업만에게만 국가 자금이 갔나요!?
다른 국민도 제대로 봐야 하는건 아닌가요?"
1486,미친것들  장사잘되는곳은  줄선다  자영업자 90프로가 3년내 문닫는거 코로나전에도 그랬거든  손님많은곳은 항상 많더라
1487,그넘의 자영업자들피해 ... 자영업자만 피해자냐 ..
1488,"이번은 아니더라도 90학번 치고는 경력이 화려하군
잘다듦어 가시길 지켜보겠습니다
산은 아래서올려보면 그냥 산일뿐이다 
걸어올라가면 그게 길이됩니다."
1489,온 국민이 고개를 끄덕일 정도의 병역면제 사유가 아니라면 부동시 같은 사유로 군대안간  쑤레기들은 들은절대 출마하면안됨
1490,"공직선거법 개정하여

장애인이 아니면서
괴이한 핑계로 군대안간 놈들은 공직선거 출마할수 없도록 제한하라.

가렵다고 군대안간 황교안 검사
두눈 시력이 다르다고ㅡ부동시?ㅡ
병역기피 윤석열

이런 놈들이ㅠ어떻게 공직선거 출마할 수 있단 말인가?"
1491,"'행복국가'.
이런 용어 사용하는 지도자는 이상중의자 내지는 꿈을 파는 비실용주의 지도자일 가능성이 높다. 
잘 사는 나라가 행복한 나라고 다 같이 성장할 수 있는 나라다."
1492,그래도 이재명이다 괜히 헛짓거리말것
1493,"행복국가를 만드는 과정이 낡은 관료와 일부 기득권 세력들에 맞서는 일임을 안다면, 
민주당내 투기세력인 주택임대사업자 특혜(종부세, 양도세 면제, 건보료 80%감면) 폐지를 저지하는 자들의 명단이라도 공개해서 부동산 적폐세력 척결에 앞장서라! 부동산 문제 해결못하면 대권은 물론 다음 총선 180석도 무직이다. 
🔥정의로운 세상 만든다더니 정권잡고는 집값폭등시켜 지지세력 벼락거지 만든 정권 용서가 되십니까? 집값정상화 시민행동 네이버카페로 오십시오."
1494,그토록 전국을 떠들석하게 만들었던  이슈 제기후에 정말로 유치원들하고 어린이집들 운영이 투명하고 합리적으로 되어 편해져서 아이들이 다니기 좋아졌나?  그리고 아이들 문제말고 다른 부문에선 별로 기억 나는게 없는데....
1495,모병제로 청년실업 꼭 해소하자~!!!
1496,"국회의원이 대통령까지 하겠다고?
민주당 180셕 국회의원들이 무얼했나?
검찰개혁외치며  만든 공수처...
비리수사대상의 국회의원,고위공직자 고급세단으로 모셔가는곳이  공수처아닌가..
정치권력자에게 부정부패하라고 권장하는건가?

국민에게 인권의 자유 준 건 김대중 노무현인데.
국민, 인권으로 자리에 올라
대통령이 국민을 모욕죄로 고소하고,  
경찰들이 해당국민을 포렌식하고..CCTV로 사생활까지 침해하는 ..
이런 일이 벌어지다니..
이 정권의 이중성에 놀라울 따름이다."
1497,ㅎㅎㅎㅎㅎㅎㅎ
1498,"줄어들면 주말영향
늘어나면 개신나고
궄민들이 고새하면
너네들은 돈을벌지
그래봐야 6월까지"
1499,사망자 없도록 조기 치료제 투약 바람
1500,방역 포기한거냐?! 언제까지 이러고 살래? 백신 제대로 수급때까지 이동제한겸 3단계 실시해서 확진자 수 줄여놓아야 한다!
1501,"기사한줄요약 ;: 이재용 빨리 플어주세요

영업이익 비교할걸 해라 ..

인텔 TSMC랑 주력 사업영역이 다른데"
1502,"지겨운 문정부 빨리 끝났으면
아직도 적폐 타령이지 뭐 하나
제대로 할줄 아는 것도 하는 것도 집단"
1503,국가는 문정부는 뭐가옳고 그른줄  빨리판단해야된다 국가차원에서
1504,쓰레기 언론사 조선
1505,대깨문들  환호하겠네 ?
1506,세계적인기업의 대표를 감방에 쳐넣고 영업할 기회조차  없애려는 문재인을 타도한다. 얼마나 망가져야 정신차릴려나..ㅠㅠ아무렴 이재용이 문재인이보다 경제를  모르겠나ㅠㅠ 슬프다
1507,언론개혁  조중동 폐간  나라를 좀먹는  기레기  퇴출이  답이다~
1508,웃기네요 ㅍㅎㅎㅎ
1509,이 정부는 이걸 또 해내는구나
1510,"문재인 4년

나라의 모든 면에서 뒤로 10년 후퇴

전진도 있네

최저 출산율

최저 결혼율

최고 투기꾼 보유국

일한하고  놀면서 때돈 버는 장관 국회의완 청와대"
1511,"이노므나라 기업망하게하는 나라.
돈뿌리기만 할 줄 알지.."
1512,"기업총수가 돈으로만 보이고 흔들어대니 경쟁력을 잃을수밖에. 
대선때보자구."
1513,개미털기 해려는 수작이구만  대출 왕창 받아서 또 몰빵해야 겠어  ㅋ
1514,어딘가했더니 조선
1515,이 무능한 정권은 무능을 넘어 나라를 파탄낸다
1516,"세계최대라면서 총수 한명이 없어 무너진다면, 추후에 이런일이 아니라도 망하겠네요. 그게 세계최대라는 회사? 그게 정상적인 회사인가요?"
1517,미개해
1518,사람들도 아니여  정말싫다
1519,한국 은 다른  방법 으로  학대하고  버린다
1520,"우리나라도 이랬었는데...
반려동물 인터넷쇼핑이 됬었다가
지금은 금지했지요"
1521,너무 잔인하다 진짜
1522,"한국도 개를 1년내내 쇠사슬에 묶어두고 산책 한번 안시키고 풀어주지 않으면서 잔인한 동물학대인줄 모르는 무감각한 사람들 수두룩 하잖니. 

한국은 중국하고 참 비슷해. 개고기 뱀탕 사슴피 녹용 몸에 좋다고 야생동물 아무거나 쳐먹는 보신문화. 웅담채취용 곰사육도 한중만 합법이잖니. 국립공원 아무데서나 자리깔고 쳐먹고 마시고 공공장소에서 눕고 신발양말 벗고 침뱉고. 서울부산하고 북경상해하고 어디가 더 침 많이 뱉을거 같으냐? ㅋ

동남아 관광지에 한국인 중국인 평판 똑같애. 일본인이나 다르지 자꾸 중국하고 다른척 하지마 너무 웃겨 ㅋ"
1523,"주변에 이미 코로나 끝났다.
마스크 안쓰는 인간들 곳곳에 출몰"
1524,코로나 확진세가 줄어들기를 희망합니다. 모두 마스크를 벗는 그날 까지 힘냅시다 화이팅ㅇ
1525,전국에서 확진자가 많이 발생하고 있군요. 마스크를 올바르게 착용하고 방역수칙을 잘 지킨다면 코로나를 이겨낼 수 있을 것입니다. 하루빨리 코로나가 종식되기를 바라겠습니다.
1526,아쉽네 베이징에 떨어졌어야 했는데
1527,우주쓰레기 수거하겠다는 말은 한마디도 안했지?
1528,지구의 암덩어리 같으니
1529,중궈는 뭐를 하나 쓰레기를 남기는군.
1530,중국  전세계나라 상대로 시비거는 거임? 일당백으로 붙자
1531,중국에 내전발생 시킬수 없나.. 자기들끼리 싸우다 멸망했으면 좋겠다.
1532,지구의 암덩어리 중공
1533,중국이 중국했네.
1534,"우주쓰레기 짜장  바다오염 원숭이 니들때문에
지구가힘들다"
1535,아니 뭔논리냐 진짜 숨만쉬어도 피해주는정도 아니냐 이정도면 진짜 왜저래..
